CustomerID,CustomerName,Age,Gender,AnnualIncome,CreditScore,AccountType,AccountBalance,HasCreditCard,HasMortgage,HasPersonalLoan,DigitalEngagementLevel,OnlineTransactionsPct,HasComplained,ChurnStatus
CUST-00262,David Jones,32,Male,180414,644,Premium Checking,39309.44,1,0,0,Medium,49.9,0,0
CUST-00263,Barbara Williams,51,Female,15931,677,Standard Checking,13967.85,1,0,1,High,86.6,0,0
CUST-00264,James Smith,77,Male,52765,574,Savings,13940.48,0,0,0,Low,28.3,0,0
CUST-00265,Linda Martinez,79,Female,21774,640,Standard Checking,12680.28,1,0,1,Low,27.6,0,0
CUST-00266,David Lopez,19,Female,39839,618,Savings,2969.83,1,0,0,High,96.6,0,0
CUST-00267,Mark Gonzalez,36,Male,39583,556,Standard Checking,1756.39,0,0,1,None,0,0,1
CUST-00268,Barbara Wilson,66,Female,64279,669,Standard Checking,13367.77,0,0,0,Medium,66.8,0,0
CUST-00269,Mary Jackson,45,Female,65184,672,Standard Checking,7265.24,1,0,0,Low,23.6,0,0
CUST-00270,Sarah Williams,65,Male,96993,700,Savings,13164.7,1,0,1,Medium,65.7,0,0
CUST-00271,Daniel Taylor,54,Female,55452,720,Standard Checking,12843.02,1,1,0,Medium,32.9,0,0
CUST-00272,Betty Davis,66,Male,80227,664,Standard Checking,12898.42,0,0,0,None,0,0,0
CUST-00273,Mark Martinez,65,Male,97523,714,Premium Checking,10651.29,1,0,0,None,0,0,0
CUST-00274,Betty Johnson,46,Male,55771,742,Standard Checking,9900.05,1,0,0,High,97.3,0,0
CUST-00275,Charles Rodriguez,77,Female,88190,756,Standard Checking,14086.03,0,0,0,Medium,45.7,0,0
CUST-00276,Michael Brown,46,Female,54529,720,Savings,5061.61,1,0,1,High,92.1,0,0
CUST-00277,Betty Moore,75,Male,48851,714,Savings,9907.43,1,0,0,None,0,0,0
CUST-00278,Richard Hernandez,65,Male,35520,611,Standard Checking,5525.21,1,0,0,Low,27.9,0,0
CUST-00279,Mark Brown,40,Female,59338,736,Standard Checking,4000.89,1,0,0,Low,20.7,0,0
CUST-00280,Matthew Brown,44,Female,58189,610,Standard Checking,12225.37,1,0,0,None,0,0,1
CUST-00281,Elizabeth Jones,24,Female,58578,702,Money Market,102496.31,1,0,0,Medium,69.6,0,0
CUST-00282,William Williams,66,Male,86688,726,Savings,1672.2,0,0,0,High,95.5,0,0
CUST-00283,Thomas Williams,71,Male,77154,710,Savings,4155.45,1,0,1,Medium,62.7,0,0
CUST-00284,Jessica Brown,85,Female,23452,495,Savings,6735.45,1,0,0,Medium,46.6,0,1
CUST-00285,Sarah Taylor,59,Male,23677,736,Money Market,144586.75,0,0,1,Medium,59.4,0,0
CUST-00286,Michael Jones,76,Male,52140,785,Money Market,143450.29,1,0,0,High,94.8,1,0
CUST-00287,Barbara Taylor,61,Male,30088,569,Standard Checking,13612.25,0,0,1,Medium,58.8,0,0
CUST-00288,Daniel Gonzalez,43,Female,46727,692,Standard Checking,8270.2,1,0,0,High,81.7,0,0
CUST-00289,Daniel Williams,40,Male,31081,666,Premium Checking,69372.74,0,0,0,Medium,35.5,1,0
CUST-00290,William Taylor,25,Male,51445,683,Standard Checking,3804.58,1,0,1,Low,20,0,0
CUST-00291,Thomas Martin,70,Female,29455,769,Premium Checking,70430.66,0,0,1,High,88.2,0,0
CUST-00292,Jessica Gonzalez,31,Female,59928,696,Standard Checking,517.38,1,0,0,None,0,0,1
CUST-00293,Anthony Jackson,24,Female,28712,611,Money Market,118919.66,0,0,0,Medium,50,0,0
CUST-00294,Thomas Brown,26,Male,52465,633,Savings,11710.23,0,0,0,Low,15.4,0,0
CUST-00295,Barbara Rodriguez,20,Female,21090,625,Premium Checking,67237.31,1,1,0,High,75.7,0,0
CUST-00296,Charles Lopez,34,Male,27856,549,Premium Checking,12226.81,0,0,0,High,82.1,0,0
CUST-00297,William Miller,61,Female,69766,641,Premium Checking,22573.82,0,0,0,None,0,1,0
CUST-00298,Margaret Wilson,63,Female,93062,727,Savings,8615.2,0,0,0,None,0,0,0
CUST-00299,Karen Jackson,75,Male,77318,703,Premium Checking,53194.07,1,0,0,High,83.1,1,0
CUST-00300,Betty Anderson,45,Male,71604,691,Premium Checking,32168.95,1,0,0,Medium,34.2,0,0
CUST-00301,Jessica Jones,31,Male,102826,659,Savings,9188.68,1,0,1,Medium,61.5,0,0
CUST-00302,John Lopez,26,Male,79443,674,Savings,7303.83,0,0,0,High,73.1,0,0
CUST-00303,Matthew Martin,43,Male,22801,717,Savings,5498.89,0,0,1,Medium,42.3,0,0
CUST-00304,Anthony Brown,19,Female,78956,739,Standard Checking,3691.25,1,0,0,Medium,46.7,0,0
CUST-00305,Christopher Thomas,51,Male,78335,700,Premium Checking,28314.18,0,1,0,High,79.3,0,0
CUST-00306,Matthew Miller,36,Female,19215,603,Standard Checking,576.43,0,0,0,Medium,54.8,0,1
CUST-00307,Richard Martinez,56,Male,35009,649,Premium Checking,59711.45,0,0,0,Medium,45.9,0,0
CUST-00308,Betty Miller,30,Male,107959,710,Savings,7906.59,1,0,0,Medium,45,0,0
CUST-00309,Susan Jones,22,Male,45945,633,Standard Checking,2258.38,1,0,0,High,93.1,0,0
CUST-00310,John Hernandez,67,Female,27711,636,Standard Checking,1460.69,1,1,0,Low,20.6,0,0
CUST-00311,David Moore,40,Female,75492,728,Savings,1411.38,0,0,1,High,96.7,0,0
CUST-00312,Joseph Lopez,46,Female,42711,735,Premium Checking,27772.57,1,0,1,High,73.9,0,0
CUST-00313,William Martinez,43,Male,40410,612,Savings,476.42,1,0,0,Medium,30.8,0,1
CUST-00314,Betty Lopez,74,Male,75874,585,Standard Checking,11487.37,0,0,0,High,88.9,0,0
CUST-00315,Thomas Garcia,18,Female,59987,595,Premium Checking,24184.78,1,0,0,High,98.4,0,0
CUST-00316,Michael Wilson,45,Female,46210,726,Savings,4351.16,1,0,1,High,84.1,0,0
CUST-00317,Richard Davis,79,Female,57842,620,Savings,6942.01,0,1,0,Low,12.7,0,0
CUST-00318,Elizabeth Rodriguez,64,Male,44916,642,Money Market,129431.02,1,1,0,Medium,63.4,1,0
CUST-00319,Sarah Johnson,76,Female,77416,593,Savings,10473.78,0,0,1,Medium,57.5,0,0
CUST-00320,Robert Jones,48,Male,24133,681,Standard Checking,4498.25,0,0,1,Medium,50,0,0
CUST-00321,Jennifer Jackson,66,Male,44522,663,Standard Checking,9330.3,0,0,1,Medium,48.8,0,0
CUST-00322,Linda Thomas,22,Male,39864,711,Savings,5645.67,0,0,1,None,0,0,1
CUST-00323,Richard Smith,48,Female,57114,703,Premium Checking,28770.43,1,0,0,High,84.1,0,0
CUST-00324,Nancy Martin,54,Female,27907,543,Premium Checking,30300.14,1,0,0,High,71.9,0,0
CUST-00325,Thomas Miller,32,Male,103769,704,Savings,7803.49,1,0,0,Medium,47.7,0,0
CUST-00326,Matthew Gonzalez,69,Male,33829,673,Savings,6112.55,1,0,0,Medium,62,0,0
CUST-00327,Patricia Brown,28,Male,83232,766,Savings,4953.58,1,0,0,Low,15.5,0,0
CUST-00328,Jennifer Jackson,60,Male,66342,622,Standard Checking,9850.86,1,0,0,Low,21.7,0,0
CUST-00329,Mark Lopez,40,Male,54577,718,Standard Checking,9419.08,0,0,1,Medium,47.1,0,0
CUST-00330,Nancy Miller,57,Male,55448,686,Standard Checking,1295.65,0,1,0,Low,18.6,0,0
CUST-00331,Anthony Martinez,80,Female,19373,620,Savings,10136.22,0,0,0,Medium,61,0,0
CUST-00332,Betty Jackson,19,Male,38097,754,Standard Checking,6808.97,0,0,0,Low,28.4,0,0
CUST-00333,Michael Williams,64,Male,249061,708,Standard Checking,14610.93,0,0,0,High,96.8,0,0
CUST-00334,Richard Gonzalez,47,Female,54531,656,Savings,7053.08,0,0,0,None,0,0,1
CUST-00335,Sarah Martin,33,Male,60196,619,Standard Checking,14153.07,0,1,0,High,97.2,1,0
CUST-00336,Margaret Davis,76,Female,18786,760,Money Market,105921.17,1,0,1,High,88,0,0
CUST-00337,Mark Rodriguez,64,Male,43404,740,Savings,14518.01,1,0,0,High,74.7,0,0
CUST-00338,Michael Smith,47,Female,41013,680,Money Market,81681.12,1,0,0,High,84.8,0,0
CUST-00339,John Gonzalez,26,Male,33851,678,Savings,5018.16,0,0,0,Low,15.3,0,0
CUST-00340,Margaret Taylor,82,Female,65332,601,Standard Checking,8845.91,1,0,0,Medium,58,0,0
CUST-00341,Matthew Smith,76,Male,39597,775,Premium Checking,7824.74,1,0,0,None,0,0,0
CUST-00342,Jennifer Garcia,81,Female,34120,601,Money Market,111297.54,0,0,0,Low,25.1,0,0
CUST-00343,Betty Lopez,25,Male,23502,743,Standard Checking,4073.43,1,1,1,High,98,0,0
CUST-00344,Richard Gonzalez,69,Female,28200,821,Standard Checking,2284.19,0,0,1,Low,8,0,0
CUST-00345,Mark Anderson,35,Male,29981,626,Premium Checking,44907.2,1,0,1,Medium,43.7,0,0
CUST-00346,Christopher Thomas,75,Female,41307,645,Premium Checking,42688.02,1,0,0,Medium,33.8,0,0
CUST-00347,Nancy Hernandez,66,Female,38276,624,Money Market,135412.88,0,0,1,Low,8.1,0,0
CUST-00348,Margaret Jones,49,Male,35832,766,Standard Checking,7510.54,1,0,0,High,91.8,0,0
CUST-00349,Patricia Williams,65,Male,21122,689,Standard Checking,6165.25,0,1,0,High,74.2,0,0
CUST-00350,Charles Martin,62,Male,29649,576,Premium Checking,29890.71,0,0,0,High,92.2,0,0
CUST-00351,Matthew Moore,71,Male,52255,604,Standard Checking,1140.43,1,0,0,High,81.2,0,1
CUST-00352,Joseph Rodriguez,63,Male,101675,726,Savings,12902.97,1,1,0,Low,15,0,0
CUST-00353,Thomas Wilson,48,Non-Binary,109132,628,Money Market,88001.9,1,0,0,Medium,47.3,0,0
CUST-00354,Joseph Smith,54,Female,133235,556,Premium Checking,7674.71,1,0,0,Low,25.3,0,1
CUST-00355,Christopher Williams,33,Female,55918,719,Premium Checking,5696.56,1,0,0,High,80.2,0,0
CUST-00356,Jessica Hernandez,63,Male,47679,705,Premium Checking,41674.47,1,0,0,High,71.6,0,0
CUST-00357,Barbara Martinez,63,Female,67310,626,Money Market,123339.34,1,0,0,Low,11.4,0,0
CUST-00358,Jessica Davis,78,Male,40983,655,Savings,10952.58,1,0,1,Low,17.5,1,0
CUST-00359,Jennifer Lopez,63,Male,73231,656,Standard Checking,8039.72,0,0,0,Medium,59.9,0,0
CUST-00360,Lisa Davis,68,Female,45233,666,Money Market,76909.59,1,0,0,High,86.2,0,0
CUST-00361,Betty Brown,79,Male,56298,775,Premium Checking,37707.56,1,0,0,Medium,59.5,0,0
CUST-00362,Betty Davis,52,Non-Binary,34043,731,Standard Checking,9798.83,1,0,0,Low,9.5,0,0
CUST-00363,Betty Moore,59,Female,79401,720,Standard Checking,12989.56,1,0,1,Medium,60.7,0,0
CUST-00364,Margaret Jones,62,Female,29955,673,Standard Checking,10789.15,0,1,0,High,92.8,0,0
CUST-00365,William Brown,85,Female,35665,626,Money Market,99109.87,1,0,0,Medium,42.1,0,0
CUST-00366,Anthony Taylor,64,Male,41437,780,Standard Checking,10529.99,1,0,1,Medium,44.8,0,0
CUST-00367,William Smith,47,Male,32265,678,Savings,11075.85,1,0,1,Low,18.9,0,0
CUST-00368,Christopher Martin,41,Male,65070,613,Standard Checking,9966.76,0,0,1,Low,12.1,0,0
CUST-00369,Richard Thomas,83,Male,52310,850,Standard Checking,8855.21,1,0,0,Medium,51.6,0,0
CUST-00370,Mark Gonzalez,60,Female,30089,696,Premium Checking,30063.29,1,1,1,High,81.4,0,0
CUST-00371,Susan Williams,51,Female,37772,600,Standard Checking,8663.44,1,0,1,Low,21.7,0,0
CUST-00372,Mark Garcia,40,Male,52577,741,Savings,7212.65,1,1,0,Medium,46,0,0
CUST-00373,Sarah Jackson,78,Female,54399,747,Premium Checking,26502.9,0,0,0,Medium,65.7,0,0
CUST-00374,Robert Anderson,54,Male,30410,651,Premium Checking,74523.85,0,0,0,High,96.7,0,0
CUST-00375,Matthew Johnson,30,Female,49423,617,Savings,7906.9,0,0,0,Medium,66.4,0,0
CUST-00376,Elizabeth Moore,24,Male,66943,661,Premium Checking,46323.92,1,0,0,Medium,53.4,0,0
CUST-00377,Anthony Gonzalez,59,Male,42122,727,Premium Checking,21790.91,1,0,0,Medium,58.9,0,0
CUST-00378,Robert Smith,55,Male,29352,735,Savings,8376.81,1,0,0,High,84.6,1,0
CUST-00379,Nancy Smith,69,Male,95426,637,Savings,11472.31,1,0,0,Medium,49.2,0,0
CUST-00380,Sarah Anderson,61,Male,67128,778,Savings,2163.19,0,0,0,Medium,39.4,0,0
CUST-00381,Thomas Hernandez,81,Male,39827,573,Savings,11260.47,1,0,0,Medium,33.7,0,0
CUST-00382,Christopher Taylor,30,Male,51415,638,Standard Checking,5634.88,1,0,0,Low,23.7,0,0
CUST-00383,Richard Smith,45,Male,41037,671,Standard Checking,11794.16,1,0,0,Medium,64.6,0,0
CUST-00384,Mary Rodriguez,18,Male,29885,658,Savings,3334.11,0,0,1,None,0,0,1
CUST-00385,John Smith,60,Female,68972,643,Standard Checking,11921.97,1,0,1,Medium,60.4,0,0
CUST-00386,Christopher Thomas,59,Female,112756,768,Standard Checking,11882.84,1,0,0,None,0,0,0
CUST-00387,Daniel Garcia,67,Male,77101,670,Standard Checking,4852.93,1,0,0,High,77.6,0,0
CUST-00388,Margaret Taylor,77,Male,55435,706,Savings,11950.56,0,0,0,Medium,36.7,0,0
CUST-00389,Robert Jones,18,Female,41840,703,Savings,1902.18,0,1,1,High,71.7,0,0
CUST-00390,Jennifer Williams,68,Male,12951,705,Money Market,86308.99,1,0,1,Medium,46.9,0,0
CUST-00391,Christopher Jones,33,Female,107456,668,Savings,2239.7,1,0,0,High,71.2,0,0
CUST-00392,Christopher Jones,56,Male,35128,553,Premium Checking,23339.7,1,0,1,Low,6.9,1,0
CUST-00393,Elizabeth Martinez,32,Male,74366,743,Standard Checking,8830.84,1,1,0,None,0,0,0
CUST-00394,Charles Taylor,50,Male,78487,674,Savings,11736.34,1,0,0,Low,11.2,0,0
CUST-00395,Christopher Wilson,70,Male,77386,647,Premium Checking,66762.12,1,1,0,High,73.7,0,0
CUST-00396,William Wilson,34,Female,24356,647,Savings,8703.14,0,0,0,Medium,53.7,0,0
CUST-00397,James Jackson,23,Male,80137,701,Savings,7268.8,0,1,0,Medium,60.6,0,0
CUST-00398,Richard Gonzalez,48,Non-Binary,38658,644,Standard Checking,2117.15,0,0,0,High,75.7,0,0
CUST-00399,Patricia Smith,57,Male,46876,664,Standard Checking,4115.58,0,0,0,Medium,34.4,0,0
CUST-00400,Thomas Davis,47,Female,46172,728,Money Market,147155.91,1,0,1,Medium,31,0,0
CUST-00401,Mary Davis,24,Male,36025,694,Standard Checking,5620.99,1,0,0,Low,28.9,0,0
CUST-00402,Michael Johnson,30,Male,42223,618,Savings,890.8,0,0,0,High,95.5,0,1
CUST-00403,Nancy Williams,21,Female,52597,718,Standard Checking,11970.65,0,0,1,None,0,0,0
CUST-00404,Anthony Moore,67,Male,30634,658,Savings,10713.77,1,0,0,High,97.2,0,0
CUST-00405,Barbara Smith,20,Female,21664,738,Standard Checking,4647.13,0,0,0,High,71.9,0,0
CUST-00406,Nancy Lopez,29,Male,76637,653,Savings,5598.55,0,0,0,Medium,65.5,0,0
CUST-00407,Robert Taylor,82,Female,56638,690,Money Market,86191.82,1,0,0,High,97.1,0,0
CUST-00408,Jessica Anderson,44,Male,19310,721,Savings,2182.66,1,0,0,Medium,62.2,0,0
CUST-00409,Daniel Anderson,67,Female,60064,619,Standard Checking,14884.66,1,0,0,Low,22.7,0,0
CUST-00410,Robert Wilson,34,Female,44760,730,Premium Checking,11077.47,1,0,0,Medium,58.8,0,0
CUST-00411,Mary Hernandez,49,Female,25562,798,Savings,12874.11,1,0,0,High,81.6,0,0
CUST-00412,Charles Miller,68,Male,37319,713,Standard Checking,12434.04,1,0,0,Medium,39.3,0,0
CUST-00413,Jennifer Johnson,34,Female,58961,694,Standard Checking,4014.01,1,0,0,Medium,48.5,0,0
CUST-00414,Jennifer Moore,51,Female,29842,742,Savings,1234.28,1,0,0,High,94.2,0,0
CUST-00415,Mary Moore,52,Female,29475,738,Money Market,58042.22,0,0,0,High,78.3,0,0
CUST-00416,Sandra Anderson,41,Female,36925,689,Standard Checking,3321.82,1,0,0,Medium,38.5,0,0
CUST-00417,Anthony Jackson,71,Male,30567,614,Standard Checking,5719.6,1,0,0,None,0,0,1
CUST-00418,Mary Martin,35,Male,28250,634,Money Market,128418.78,0,0,1,Low,13,0,0
CUST-00419,Matthew Garcia,67,Female,28010,654,Standard Checking,8796.02,0,0,0,None,0,0,1
CUST-00420,James Anderson,63,Female,60869,590,Savings,6364.32,1,0,0,High,94.6,0,0
CUST-00421,Margaret Martinez,65,Male,31148,777,Standard Checking,8923.83,0,0,0,Low,10.5,0,0
CUST-00422,Charles Taylor,50,Male,84208,614,Money Market,34613.33,1,1,0,Medium,65.2,0,0
CUST-00423,Robert Brown,44,Female,144106,676,Premium Checking,32199.46,1,0,0,Low,12.4,0,0
CUST-00424,Elizabeth Taylor,18,Male,45188,617,Premium Checking,36693.33,1,0,0,High,73.1,0,0
CUST-00425,Elizabeth Taylor,76,Male,134394,721,Standard Checking,14551.33,0,0,0,Medium,47.6,0,0
CUST-00426,Margaret Martin,27,Female,64290,749,Standard Checking,5944.63,0,0,1,High,90.5,0,0
CUST-00427,Lisa Jones,42,Female,53161,588,Savings,2845.48,0,0,0,High,97.6,0,1
CUST-00428,Mary Garcia,74,Female,47522,726,Standard Checking,2732.47,1,0,1,Medium,62.5,0,0
CUST-00429,Christopher Johnson,83,Male,18440,596,Standard Checking,12867.7,1,1,1,High,96,0,0
CUST-00430,Richard Hernandez,32,Male,39137,652,Standard Checking,6938.85,0,1,0,Medium,34.5,0,0
CUST-00431,David Thomas,45,Female,27934,850,Standard Checking,4412.16,0,0,1,Medium,51,0,0
CUST-00432,David Jackson,30,Female,75934,699,Savings,11838.38,0,0,0,Medium,46.8,0,0
CUST-00433,Joseph Thomas,31,Male,115448,743,Money Market,145022.07,1,0,0,Medium,55.4,0,0
CUST-00434,David Thomas,83,Female,54572,702,Standard Checking,13659.03,1,0,1,Medium,46,0,0
CUST-00435,Linda Brown,51,Female,55599,669,Savings,12998.46,1,0,0,None,0,1,0
CUST-00436,Linda Brown,42,Male,79321,636,Standard Checking,1512.13,1,0,1,High,96.5,0,0
CUST-00437,Lisa Williams,71,Male,52013,783,Money Market,81882.27,1,0,0,Low,27.3,0,0
CUST-00438,John Moore,29,Male,89457,814,Premium Checking,6339.41,1,0,0,Low,18.6,0,0
CUST-00439,Mark Jackson,26,Male,159925,683,Savings,13426.42,0,0,0,Medium,68.8,0,0
CUST-00440,Charles Jones,48,Male,100923,764,Standard Checking,11206.27,1,0,0,High,84,0,0
CUST-00441,Sarah Martinez,70,Male,35906,741,Savings,1996.8,1,0,0,High,88.1,0,0
CUST-00442,Mark Garcia,60,Male,74587,666,Standard Checking,2885.96,1,0,0,High,95.5,0,0
CUST-00443,James Jones,55,Female,35105,684,Standard Checking,6988.68,1,0,0,Medium,68,1,0
CUST-00444,William Lopez,59,Male,43894,649,Savings,10341.47,1,0,0,Medium,42.6,0,0
CUST-00445,Betty Wilson,65,Female,111509,822,Standard Checking,2971.3,0,0,0,Low,20.8,0,0
CUST-00446,Mary Taylor,84,Female,29776,736,Savings,1296.53,1,1,0,Medium,66.1,0,0
CUST-00447,Susan Gonzalez,83,Female,40208,682,Savings,326.96,0,0,1,Low,7,0,0
CUST-00448,Anthony Rodriguez,33,Female,86786,646,Standard Checking,2002.2,1,1,0,None,0,0,1
CUST-00449,Betty Anderson,33,Female,31936,716,Standard Checking,6178.39,0,0,0,None,0,0,1
CUST-00450,Matthew Anderson,48,Female,18794,588,Standard Checking,12975.23,1,0,1,None,0,0,1
CUST-00451,Lisa Hernandez,75,Male,23253,627,Savings,657.91,0,1,0,Medium,31.1,0,1
CUST-00452,Jessica Taylor,45,Female,36157,665,Money Market,98103.27,0,1,0,High,97.5,0,0
CUST-00453,Betty Brown,21,Female,48076,650,Savings,2052.9,1,0,0,Low,27.9,0,0
CUST-00454,James Davis,27,Non-Binary,42119,665,Savings,7399.6,1,0,1,High,83.3,0,0
CUST-00455,Thomas Williams,68,Male,37951,727,Standard Checking,4347.07,0,1,0,High,97.9,1,0
CUST-00456,Mark Martin,35,Male,50942,815,Savings,12585.68,1,0,0,Medium,45.3,0,0
CUST-00457,Joseph Anderson,64,Female,38237,729,Money Market,111610.35,0,0,1,High,78.8,0,0
CUST-00458,Lisa Wilson,49,Male,34607,669,Standard Checking,4487.94,0,0,0,Medium,69.8,0,0
CUST-00459,Betty Wilson,47,Female,54991,750,Premium Checking,49602.58,1,1,1,High,73.7,0,0
CUST-00460,Lisa Johnson,53,Female,51925,683,Standard Checking,11362.38,0,0,1,None,0,0,0
CUST-00461,Richard Wilson,26,Female,81467,549,Savings,13010.92,1,0,0,Low,11.7,0,0
CUST-00462,Anthony Jackson,53,Male,134528,763,Standard Checking,9312.87,1,0,0,High,86.9,0,0
CUST-00463,Michael Williams,46,Male,17078,597,Premium Checking,65370.86,0,0,0,High,72.8,0,0
CUST-00464,Joseph Wilson,33,Female,63552,689,Premium Checking,33754.91,1,0,0,Medium,63.1,0,0
CUST-00465,David Anderson,38,Female,53077,624,Standard Checking,7843.36,0,0,0,High,85.1,0,0
CUST-00466,Margaret Gonzalez,81,Female,92884,600,Standard Checking,12238.18,1,0,0,High,85,0,0
CUST-00467,Sarah Garcia,83,Female,38038,648,Savings,10252.5,1,1,0,Low,27.4,0,0
CUST-00468,John Jackson,76,Female,40598,502,Standard Checking,760.99,0,0,0,Medium,66.1,0,1
CUST-00469,Joseph Jones,45,Male,25701,631,Savings,10508.58,1,0,1,Low,29.4,0,0
CUST-00470,Margaret Martinez,72,Female,81843,709,Savings,6069.4,1,0,0,Medium,37.3,0,0
CUST-00471,Michael Taylor,48,Male,52470,705,Premium Checking,68842.29,1,0,0,Medium,64.4,0,0
CUST-00472,Michael Lopez,50,Male,86092,548,Standard Checking,12177.89,0,0,0,Medium,58,0,0
CUST-00473,Matthew Taylor,77,Female,39521,747,Standard Checking,2657.99,0,0,0,Medium,66.6,0,0
CUST-00474,Richard Martin,58,Female,35034,846,Premium Checking,56021.51,1,0,0,High,70.9,0,0
CUST-00475,Matthew Brown,63,Female,70516,800,Standard Checking,2959.07,0,0,0,Medium,64.6,0,0
CUST-00476,Elizabeth Williams,66,Male,41386,643,Savings,4344.35,1,0,0,High,96.4,0,0
CUST-00477,William Gonzalez,82,Male,67213,633,Standard Checking,10223.73,1,0,0,Medium,39,1,0
CUST-00478,Sarah Anderson,59,Male,63287,617,Savings,10923.33,0,1,0,High,93.3,0,0
CUST-00479,Patricia Anderson,40,Female,51712,807,Premium Checking,39270.64,1,0,0,Low,23.3,0,0
CUST-00480,Nancy Johnson,44,Male,36178,643,Savings,1734.48,1,0,0,Medium,38.5,1,0
CUST-00481,Joseph Davis,49,Female,58622,630,Savings,13766.11,1,0,0,Medium,39.8,0,0
CUST-00482,Linda Taylor,20,Female,33543,738,Savings,5232.89,0,0,0,Low,9.4,0,0
CUST-00483,Barbara Jackson,77,Male,51475,759,Standard Checking,14510.22,0,1,0,High,98.9,0,0
CUST-00484,Elizabeth Rodriguez,34,Female,113709,748,Savings,12745.39,1,0,1,Medium,55.3,0,0
CUST-00485,Robert Garcia,49,Female,91129,606,Premium Checking,49001.22,0,0,0,Medium,44.3,0,0
CUST-00486,Karen Johnson,24,Female,38019,714,Savings,11232.25,1,0,1,Low,21.7,0,0
CUST-00487,Anthony Gonzalez,75,Female,56180,782,Standard Checking,4135.97,0,0,0,Medium,64.6,0,0
CUST-00488,Jennifer Jones,57,Male,37487,680,Standard Checking,426.97,0,0,0,Medium,47.2,0,0
CUST-00489,Matthew Smith,65,Male,56436,700,Premium Checking,7613.61,0,0,1,None,0,0,1
CUST-00490,Christopher Garcia,68,Female,30997,694,Standard Checking,2444.02,1,0,1,Medium,31.6,0,0
CUST-00491,Jennifer Thomas,74,Male,35317,661,Savings,4652.23,1,0,0,Medium,64.9,0,0
CUST-00492,Patricia Hernandez,54,Female,125102,711,Savings,7193.77,1,0,1,High,75.7,0,0
CUST-00493,Sandra Rodriguez,72,Female,52382,742,Standard Checking,2300.29,0,0,0,High,77.3,1,0
CUST-00494,Daniel Williams,58,Male,39158,771,Premium Checking,36823.4,1,0,0,Medium,65.6,0,0
CUST-00495,Charles Davis,37,Female,16919,676,Premium Checking,29816.52,1,0,0,Low,17.6,0,0
CUST-00496,Robert Brown,50,Male,53306,684,Savings,5247.6,1,0,0,Low,16,0,0
CUST-00497,Lisa Garcia,57,Male,146229,644,Money Market,77295.72,1,0,0,None,0,0,0
CUST-00498,Mary Martin,51,Female,36857,790,Standard Checking,14855.17,1,1,1,High,97.6,0,0
CUST-00499,Margaret Hernandez,79,Male,40449,649,Premium Checking,74510.08,1,0,0,Low,6.1,0,0
CUST-00500,Patricia Anderson,36,Female,50207,673,Savings,9071.08,1,1,1,Medium,39.5,0,0
CUST-00501,Jennifer Taylor,60,Male,35720,685,Savings,7283.98,0,0,0,Medium,39,0,0
CUST-00502,Sandra Garcia,80,Female,147893,694,Premium Checking,73353.08,1,1,0,High,98.1,0,0
CUST-00503,Charles Johnson,27,Male,80036,575,Standard Checking,14773.4,1,0,0,High,86.7,0,0
CUST-00504,Joseph Hernandez,30,Female,69426,718,Premium Checking,41381.73,1,1,0,High,86.9,0,0
CUST-00505,Linda Jackson,22,Female,141091,711,Standard Checking,5289.07,1,0,0,High,97.2,0,0
CUST-00506,Richard Lopez,75,Female,115010,691,Premium Checking,29910.28,1,0,0,High,78.5,0,0
